599	34.7464	599	51.2323	22.9947	59.9385	19.6063
600	34.8516	600	51.3397	23.0772	60.0374	19.6743
601	34.957	601	51.4473	23.16	60.1363	19.7426
602	35.0629	602	51.5551	23.2433	60.2353	19.8113
603	35.169	603	51.6629	23.3268	60.3343	19.8801
604	35.2754	604	51.7709	23.4106	60.4334	19.9491
605	35.382	605	51.8789	23.4947	60.5323	20.0183
606	35.4888	606	51.9869	23.579	60.6312	20.0877
607	35.5959	607	52.0949	23.6635	60.73	20.1573
608	35.703	608	52.2029	23.7483	60.8287	20.2269
609	35.8104	609	52.3108	23.8332	60.9273	20.2967
610	35.9178	610	52.4187	23.9183	61.0257	20.3666
611	36.0253	611	52.5264	24.0035	61.1239	20.4366
612	36.1329	612	52.634	24.0888	61.2219	20.5066
613	36.2405	613	52.7413	24.1743	61.3196	20.5766
614	36.3481	614	52.8485	24.2598	61.417	20.6466
615	36.4556	615	52.9555	24.3453	61.5141	20.7167
616	36.5631	616	53.0621	24.4308	61.6109	20.7867
617	36.6705	617	53.1685	24.5164	61.7074	20.8566
618	36.7777	618	53.2745	24.6019	61.8033	20.9265
619	36.8848	619	53.3802	24.6874	61.8989	20.9962
620	36.9918	620	53.4855	24.7728	61.9941	21.0659
621	37.0985	621	53.5903	24.858	62.0887	21.1354
622	37.205	622	53.6948	24.9432	62.183	21.2047
623	37.3111	623	53.7987	25.0282	62.2766	21.2739
624	37.417	624	53.9021	25.113	62.3697	21.3428
625	37.5226	625	54.005	25.1977	62.4623	21.4116
626	37.6277	626	54.1072	25.282	62.5541	21.48
627	37.7325	627	54.2089	25.3661	62.6454	21.5482
628	37.8369	628	54.3101	25.45	62.7361	21.6161
629	37.9407	629	54.4103	25.5334	62.8259	21.6835
630	38.0441	630	54.5101	25.6166	62.9151	21.7508
631	38.1469	631	54.609	25.6994	63.0036	21.8176
632	38.249	632	54.7071	25.7817	63.0912	21.8839
633	38.3507	633	54.8046	25.8637	63.1781	21.9499
634	38.4515	634	54.9009	25.945	63.264	22.0153
635	38.5517	635	54.9965	26.0258	63.349	22.0802
636	38.6512	636	55.0913	26.1062	63.4333	22.1447
637	38.7497	637	55.1848	26.1857	63.5163	22.2084
638	38.8475	638	55.2775	26.2649	63.5987	22.2717
639	38.9446	639	55.3693	26.3434	63.6801	22.3344
640	39.0406	640	55.46	26.4211	63.7604	22.3964
641	39.1361	641	55.55	26.4985	63.84	22.4581
642	39.2305	642	55.6387	26.575	63.9185	22.519
643	39.3241	643	55.7266	26.6509	63.9961	22.5794
644	39.4172	644	55.8138	26.7264	64.073	22.6394
645	39.5089	645	55.8995	26.8009	64.1486	22.6985
646	39.6001	646	55.9846	26.8749	64.2236	22.7572
647	39.6905	647	56.0688	26.9484	64.2977	22.8154
648	39.7798	648	56.1519	27.021	64.3707	22.8729
649	39.8686	649	56.2343	27.0932	64.4431	22.93
650	39.9564	650	56.3156	27.1646	64.5145	22.9864
651	40.0433	651	56.396	27.2354	64.5851	23.0423
652	40.1296	652	56.4757	27.3058	64.655	23.0978
653	40.2148	653	56.5543	27.3753	64.7238	23.1526
654	40.2994	654	56.6321	27.4443	64.792	23.2069
655	40.3833	655	56.7092	27.5128	64.8595	23.2608
656	40.4662	656	56.7852	27.5804	64.9259	23.314
657	40.5485	657	56.8607	27.6477	64.9918	23.3668
658	40.6299	658	56.9352	27.7143	65.0569	23.4191
659	40.7106	659	57.0088	27.7803	65.1211	23.4709
660	40.7907	660	57.0819	27.8459	65.1849	23.5223
661	40.8698	661	57.154	27.9106	65.2477	23.5731
662	40.9483	662	57.2254	27.975	65.3099	23.6235
663	41.0262	663	57.2962	28.0389	65.3715	23.6735
664	41.1032	664	57.366	28.102	65.4322	23.7229
665	41.1796	665	57.4353	28.1648	65.4925	23.772
666	41.2554	666	57.5038	28.227	65.5521	23.8207
667	41.3303	667	57.5716	28.2886	65.611	23.8688
668	41.4049	668	57.6389	28.3499	65.6694	23.9167
669	41.4786	669	57.7054	28.4105	65.7271	23.9641
670	41.5517	670	57.7712	28.4707	65.7843	24.0111
671	41.6244	671	57.8366	28.5305	65.841	24.0579
672	41.6961	672	57.9012	28.5897	65.8969	24.104
673	41.7675	673	57.9652	28.6485	65.9524	24.15
674	41.8383	674	58.0288	28.707	66.0075	24.1956
675	41.9084	675	58.0916	28.7648	66.0619	24.2407
676	41.9781	676	58.154	28.8224	66.116	24.2857
677	42.0471	677	58.2158	28.8795	66.1694	24.3302
678	42.1157	678	58.2771	28.9362	66.2225	24.3745
679	42.1838	679	58.338	28.9926	66.2751	24.4185
680	42.2513	680	58.3982	29.0484	66.3272	24.4622
681	42.3183	681	58.4581	29.104	66.3789	24.5056
682	42.385	682	58.5175	29.1592	66.4303	24.5487
683	42.451	683	58.5763	29.214	66.4811	24.5915
684	42.5167	684	58.6348	29.2686	66.5317	24.6342
685	42.582	685	58.6929	29.3228	66.5818	24.6766
686	42.6467	686	58.7505	29.3766	66.6316	24.7187
687	42.7112	687	58.8078	29.4303	66.6811	24.7607
688	42.7752	688	58.8646	29.4835	66.7301	24.8024
689	42.8388	689	58.9211	29.5365	66.7789	24.8439
690	42.9021	690	58.9773	29.5893	66.8274	24.8853
