769.68	28.858	658.291992	53.5918	9.0457	68.1751	2.3642	74.9845	4.013
770.93	28.839	659.880615	53.0116	8.9254	68.1754	2.343	75.5743	4.0914
772.17	28.76	661.469177	52.8259	8.8709	67.9751	2.3419	75.6077	4.1286
773.41	28.721	663.057739	52.9257	8.8473	68.0707	2.3295	75.9254	4.1987
774.65	28.652	664.64624	53.0243	8.8599	68.0637	2.3311	75.8778	4.2286
775.89	28.632	666.234741	53.0588	8.8432	68.109	2.325	75.8091	4.269
777.14	28.612	667.82312	52.813	8.7664	68.0704	2.3306	75.5107	4.2935
778.38	28.599	669.411499	52.9116	8.78	68.3093	2.3287	75.6311	4.3244
779.62	28.563	670.999878	52.9365	8.7397	68.1622	2.3151	75.6758	4.3593
780.86	28.508	672.588135	52.7872	8.6913	68.0533	2.3197	75.5075	4.3906
782.1	28.444	674.176392	52.7234	8.6575	67.8205	2.2927	75.4303	4.4222
783.34	28.405	675.764587	52.468	8.6249	67.5116	2.2789	75.2268	4.45
784.58	28.338	677.352783	52.3058	8.5886	67.3723	2.2735	74.8777	4.4727
785.82	28.294	678.940918	52.058	8.5332	67.4516	2.2815	74.7666	4.5022
787.06	28.253	680.528992	52.2188	8.5197	67.803	2.2866	75.0972	4.548
788.3	28.258	682.117065	52.0013	8.4704	67.3436	2.264	74.9713	4.5845
789.54	28.225	683.705017	52.0788	8.4425	67.2373	2.252	75.0535	4.6212
790.78	28.188	685.292969	51.9106	8.3786	67.1075	2.2366	75.0564	4.6482
792.01	28.118	686.88092	51.97	8.4103	66.949	2.236	75.0677	4.705
793.25	28.1	688.46875	51.8225	8.3863	66.8984	2.2364	75.1568	4.7488
794.49	28.057	690.056519	51.8005	8.3366	66.8082	2.2226	75.1306	4.7975
795.73	28.023	691.644348	51.8416	8.3472	66.79	2.2293	75.0535	4.821
796.97	27.959	693.232056	51.7006	8.269	66.8703	2.2051	74.9019	4.8331
798.2	27.943	694.819702	51.7205	8.2834	66.7689	2.1988	74.6458	4.8633
